scenario,event_id,event_name,module_id,day,start_min,end_min,original_day,assigned_day,original_start_min,original_end_min,assigned_start_min,assigned_end_min,day_shift_steps,shift_minutes,is_time_shifted,is_day_shifted,is_shifted,event_size,weeks_count,assigned,assigned_room,assigned_campus,assigned_capacity,capacity_margin,unassigned_reason
central_plus_both_shift60,E:66NN7QQEPN,IFP - FEAP Plus C,LLLG07127_SS1_LLL1_2024/5,Tuesday,510.0,610.0,Tuesday,Tuesday,540.0,640.0,510.0,610.0,0.0,-30.0,True,False,True,16.0,11,True,0422_L_L.06,Lauriston,16.0,0.0,
central_plus_both_shift60,E:FUF3BR4XRJ,IFP - FEAP Entry D,LLLG07126_SS1_LLL1_2024/5,Tuesday,480.0,580.0,Tuesday,Tuesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_02_2.343,Central,16.0,0.0,
central_plus_both_shift60,E:QD8KRKPSRK,IFP - FEAP Plus B,LLLG07127_SS1_LLL1_2024/5,Tuesday,480.0,580.0,Tuesday,Tuesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0103_01_1.B09,Central,16.0,0.0,
central_plus_both_shift60,E:SI4W5CMBVP,IFP - FEAP Entry A,LLLG07126_SS1_LLL1_2024/5,Wednesday,480.0,580.0,Wednesday,Wednesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_01_1.270,Central,16.0,0.0,
central_plus_both_shift60,E:PY98PSIAGB,IFP - FEAP Entry B,LLLG07126_SS1_LLL1_2024/5,Wednesday,480.0,580.0,Wednesday,Wednesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_02_2.343,Central,16.0,0.0,
central_plus_both_shift60,E:PF3PXBPVKP,IFP - FEAP Plus D,LLLG07127_SS1_LLL1_2024/5,Wednesday,480.0,580.0,Wednesday,Wednesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_02_2.345,Central,16.0,0.0,
central_plus_both_shift60,E:1WNJL71XB6,IFP - FEAP Plus B,LLLG07127_SS1_LLL1_2024/5,Wednesday,480.0,580.0,Wednesday,Wednesday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_02_2.347,Central,16.0,0.0,
central_plus_both_shift60,E:OOR8FHWZI1,OS - Short Story Writing,COL_SC_2024/5,Thursday,900.0,1000.0,Thursday,Thursday,840.0,940.0,900.0,1000.0,0.0,60.0,True,False,True,16.0,10,True,0300_00_NG.04,Central,16.0,0.0,
central_plus_both_shift60,E:8A6KB6E5TK,IFP - FEAP Plus C,LLLG07127_SS1_LLL1_2024/5,Friday,480.0,580.0,Friday,Friday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_01_1.270,Central,16.0,0.0,
central_plus_both_shift60,E:1QGULQEOYM,IFP - FEAP Entry D,LLLG07126_SS1_LLL1_2024/5,Friday,480.0,580.0,Friday,Friday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0001_02_2.351,Central,16.0,0.0,
central_plus_both_shift60,E:RAKO821HA7,IFP - FEAP Plus B,LLLG07127_SS1_LLL1_2024/5,Friday,480.0,580.0,Friday,Friday,540.0,640.0,480.0,580.0,0.0,-60.0,True,False,True,16.0,11,True,0008_00_G.252,Central,16.0,0.0,
central_plus_both_shift60,E:4XFREXZ8Y7,IFP - FEAP Entry B,LLLG07128_SS1_LLL2_2024/5,Monday,810.0,890.0,Monday,Monday,840.0,920.0,810.0,890.0,0.0,-30.0,True,False,True,16.0,11,True,0001_02_2.343,Central,16.0,0.0,
central_plus_both_shift60,E:Q8674RX6Q7,IFP - FEAP Plus D,LLLG07129_SS1_LLL2_2024/5,Monday,900.0,980.0,Monday,Monday,840.0,920.0,900.0,980.0,0.0,60.0,True,False,True,16.0,11,True,0311_04_4.09,Central,16.0,0.0,
central_plus_both_shift60,E:Z7IGY63VCJ,IFP - FEAP Plus D,LLLG07129_SS1_LLL2_2024/5,Tuesday,750.0,830.0,Tuesday,Tuesday,780.0,860.0,750.0,830.0,0.0,-30.0,True,False,True,16.0,11,True,0300_00_NG.03,Central,16.0,0.0,
central_plus_both_shift60,E:TRX2JHFH38,IFP - FEAP Plus C,LLLG07129_SS1_LLL2_2024/5,Tuesday,750.0,830.0,Tuesday,Tuesday,780.0,860.0,750.0,830.0,0.0,-30.0,True,False,True,16.0,11,True,0226_-1_LG.14,Central,68.0,52.0,
central_plus_both_shift60,E:D9BZYRIUXP,IFP - FEAP Entry B,LLLG07128_SS1_LLL2_2024/5,Thursday,750.0,830.0,Thursday,Thursday,780.0,860.0,750.0,830.0,0.0,-30.0,True,False,True,16.0,11,True,0300_00_NG.03,Central,16.0,0.0,
central_plus_both_shift60,E:UIW2DRDIHE,IFP - FEAP Plus C,LLLG07129_SS1_LLL2_2024/5,Thursday,750.0,830.0,Thursday,Thursday,780.0,860.0,750.0,830.0,0.0,-30.0,True,False,True,16.0,11,True,0311_04_4.09,Central,16.0,0.0,
central_plus_both_shift60,E:H1T2T2J5HQ,IFP - FEAP Plus D,LLLG07129_SS1_LLL2_2024/5,Thursday,750.0,830.0,Thursday,Thursday,780.0,860.0,750.0,830.0,0.0,-30.0,True,False,True,16.0,11,True,0201_02_2.14,Central,54.0,38.0,
central_plus_both_shift60,E:LOD6CLT388,Weekly Writing Retreat – MSc. Performance Psychology,REDU11024_SV1_YR_2024/5,Thursday,540.0,660.0,Thursday,Thursday,600.0,720.0,540.0,660.0,0.0,-60.0,True,False,True,15.0,11,True,0001_02_2.345,Central,16.0,1.0,
central_plus_both_shift60,E:9BBQQ2YAET,British Sign Language Stage 1/01,LLLO07003_SV1_SEM1_2024/5,Tuesday,780.0,890.0,Tuesday,Tuesday,840.0,950.0,780.0,890.0,0.0,-60.0,True,False,True,15.0,11,True,0254_01_1.08,Central,16.0,1.0,
central_plus_both_shift60,E:DD3WQM7OAX,British Sign Language Stage 2/02,LLLO07004_SV1_SEM2_2024/5,Tuesday,900.0,1010.0,Tuesday,Tuesday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,15.0,7,True,0228_08_8.16,Central,15.0,0.0,
central_plus_both_shift60,E:QKVK16R4OF,DTP2 - Seminar,EDUA11384_SS1_YR_2024/5,Tuesday,810.0,890.0,Tuesday,Tuesday,840.0,920.0,810.0,890.0,0.0,-30.0,True,False,True,15.0,8,True,0401_02_2.17,New College,18.0,3.0,
central_plus_both_shift60,E:OE774L9ZI7,Sport Marketing and Sponsorship - Seminar/01,SPRT08029_SV1_SEM2_2024/5,Tuesday,600.0,650.0,Tuesday,Tuesday,660.0,710.0,600.0,650.0,0.0,-60.0,True,False,True,15.0,11,True,0228_08_8.16,Central,15.0,0.0,
central_plus_both_shift60,E:T4KJKUUALA,Sport Marketing and Communications - Workshop/02,EDUA11300_SV1_SEM1_2024/5,Tuesday,600.0,650.0,Tuesday,Tuesday,660.0,710.0,600.0,650.0,0.0,-60.0,True,False,True,15.0,9,True,0335_03_3.4,Central,16.0,1.0,
central_plus_both_shift60,E:84PXHO62L4,Sport and Culture Industry - Workshop/04,EDUA11457_SV1_SEM2_2024/5,Thursday,600.0,650.0,Thursday,Thursday,660.0,710.0,600.0,650.0,0.0,-60.0,True,False,True,15.0,11,True,0422_L_L.06,Lauriston,16.0,1.0,
central_plus_both_shift60,E:OMWH8XNIF2,Sport and Culture Industry - Workshop/02,EDUA11457_SV1_SEM2_2024/5,Thursday,720.0,770.0,Thursday,Thursday,660.0,710.0,720.0,770.0,0.0,60.0,True,False,True,15.0,11,True,0228_08_8.16,Central,15.0,0.0,
central_plus_both_shift60,E:3JQX86QJSY,"Sport, Society and International Development - Workshop/01",EDUA11299_SV1_SEM2_2024/5,Thursday,780.0,830.0,Thursday,Thursday,840.0,890.0,780.0,830.0,0.0,-60.0,True,False,True,15.0,11,True,0113_00_G.12,Central,15.0,0.0,
central_plus_both_shift60,E:7FPIRDQWZC,Sport and Society - Seminar/02,SPRT08028_SV1_SEM2_2024/5,Thursday,780.0,830.0,Thursday,Thursday,840.0,890.0,780.0,830.0,0.0,-60.0,True,False,True,15.0,11,True,0228_08_8.16,Central,15.0,0.0,
central_plus_both_shift60,E:8GWZPIMSTT,"Sport, Society and International Development - Workshop/02",EDUA11299_SV1_SEM2_2024/5,Thursday,780.0,830.0,Thursday,Thursday,840.0,890.0,780.0,830.0,0.0,-60.0,True,False,True,15.0,11,True,0001_02_2.343,Central,16.0,1.0,
central_plus_both_shift60,E:P1SB8YQZ9X,"Sport, Society and International Development - Workshop/05",EDUA11299_SV1_SEM2_2024/5,Thursday,960.0,1010.0,Thursday,Thursday,900.0,950.0,960.0,1010.0,0.0,60.0,True,False,True,15.0,11,True,0103_01_1.B09,Central,16.0,1.0,
central_plus_both_shift60,E:BRW8YR96ZP,LfA - Gaelic Beginners Step 1 (semi intensive),COL_L4A_2024/5,Wednesday,990.0,1185.0,Wednesday,Wednesday,1050.0,1245.0,990.0,1185.0,0.0,-60.0,True,False,True,14.0,5,True,0113_00_G.205,Central,14.0,0.0,
central_plus_both_shift60,E:7EX5GX4CMR,LfA - Gaelic Beginners Step 2 (semi intensive),COL_L4A_2024/5,Wednesday,990.0,1185.0,Wednesday,Wednesday,1050.0,1245.0,990.0,1185.0,0.0,-60.0,True,False,True,14.0,5,True,0008_-1_B.152,Central,14.0,0.0,
central_plus_both_shift60,E:BEDDINQZZ9,LfA - German: Deutsch Aktuell,COL_L4A_2024/5,Tuesday,1080.0,1190.0,Tuesday,Tuesday,1110.0,1220.0,1080.0,1190.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.152,Central,14.0,0.0,
central_plus_both_shift60,E:TXO8IJ1GY7,LfA - German: Deutsch Aktuell,COL_L4A_2024/5,Tuesday,1080.0,1190.0,Tuesday,Tuesday,1110.0,1220.0,1080.0,1190.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.152,Central,14.0,0.0,
central_plus_both_shift60,E:UD4GPBUM9Y,LfA - Italian: L'Italiano Attuale,COL_L4A_2024/5,Wednesday,1080.0,1190.0,Wednesday,Wednesday,1110.0,1220.0,1080.0,1190.0,0.0,-30.0,True,False,True,14.0,10,True,0113_01M_01M.19,Central,14.0,0.0,
central_plus_both_shift60,E:8IG4RQP9BA,LfA - German: Deutsch Aktuell,COL_L4A_2024/5,Thursday,780.0,890.0,Thursday,Thursday,840.0,950.0,780.0,890.0,0.0,-60.0,True,False,True,14.0,10,True,0311_04_4.08,Central,14.0,0.0,
central_plus_both_shift60,E:2IDMSWV5JW,LfA - German Intermediate Step 4,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:485QJD6DR3,LfA - German Beginners Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:IWZ7H4VRYW,LfA - German Beginners Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.10,Central,15.0,1.0,
central_plus_both_shift60,E:C4CUPB4N1E,LfA - Italian Upper Intermediate Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.12,Central,15.0,1.0,
central_plus_both_shift60,E:S2LRPP1VZG,LfA - Ukrainian Elementary Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.14,Central,15.0,1.0,
central_plus_both_shift60,E:KP33W5GN52,LfA - Japanese Beginners Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.29,Central,15.0,1.0,
central_plus_both_shift60,E:XLKGPJLAM8,LFA - Modern Greek Elementary Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_03_3.14,Central,15.0,1.0,
central_plus_both_shift60,E:RRG79G8LNC,LfA - Italian Beginners Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_03_3.29,Central,15.0,1.0,
central_plus_both_shift60,E:5BGX5GWUC2,LfA - French Beginners Step 3,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_08_8.13,Central,15.0,1.0,
central_plus_both_shift60,E:J9R4D5FCXH,LfA - French Elementary Step 3,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_08_8.16,Central,15.0,1.0,
central_plus_both_shift60,E:IR4RB2T8KZ,LfA - Arabic Elementary Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_11_11.11,Central,15.0,1.0,
central_plus_both_shift60,E:Y7LO3LCVKV,LfA - French Beginners Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_13_13.07,Central,15.0,1.0,
central_plus_both_shift60,E:UP6ZDYZ1VB,LfA - Italian Beginners Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_01_1.01,Central,14.0,0.0,
central_plus_both_shift60,E:YIJFS6XB2Q,LfA - German Intermediate Step 5,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:MN8FBF3ALG,LfA - Arabic Elementary Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:321T5FU8ZK,LfA - Spanish Beginners Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.153,Central,15.0,1.0,
central_plus_both_shift60,E:UTAZ9ALIUA,LfA - Ukrainian Elementary Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.154,Central,15.0,1.0,
central_plus_both_shift60,E:X1G2DA6JF1,LfA - German Beginners Step 3,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.09,Central,15.0,1.0,
central_plus_both_shift60,E:927QTMIXGT,LfA - Japanese Beginners Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.10,Central,15.0,1.0,
central_plus_both_shift60,E:A81N8EVCYT,LfA - French Beginners Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.12,Central,15.0,1.0,
central_plus_both_shift60,E:RSYF3LFZ62,LfA - French Beginners Step 3,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_03_3.29,Central,15.0,1.0,
central_plus_both_shift60,E:J5MTEKV8EZ,LfA - French Elementary Step 1,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0228_13_13.07,Central,15.0,1.0,
central_plus_both_shift60,E:JZ2WVRQE1V,LfA - Italian Upper Intermediate Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0001_02_2.347,Central,16.0,2.0,
central_plus_both_shift60,E:XWXEQ1KOGI,LfA - French Elementary Step 4,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0001_02_2.349,Central,16.0,2.0,
central_plus_both_shift60,E:O3KUCOCMPM,LfA - Modern Greek Elementary Step 2,COL_L4A_2024/5,Monday,1110.0,1200.0,Monday,Monday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0001_02_2.351,Central,16.0,2.0,
central_plus_both_shift60,E:WH3L8DYEI4,LfA - General English Elementary Step 1,COL_L4A_2024/5,Tuesday,720.0,810.0,Tuesday,Tuesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:6AXLF9RCLR,LfA - Spanish Beginners Step 1,COL_L4A_2024/5,Tuesday,720.0,810.0,Tuesday,Tuesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0311_04_4.08,Central,14.0,0.0,
central_plus_both_shift60,E:RYVH823MJW,LfA - Japanese Beginners Step 1,COL_L4A_2024/5,Tuesday,720.0,810.0,Tuesday,Tuesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0008_00_G.252,Central,16.0,2.0,
central_plus_both_shift60,E:WTWE4LKYQS,LFA - Gaelic Beginners Step 1,COL_L4A_2024/5,Tuesday,720.0,810.0,Tuesday,Tuesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0103_01_1.B09,Central,16.0,2.0,
central_plus_both_shift60,E:V1H61722K5,LfA - General English Elementary Step 2,COL_L4A_2024/5,Tuesday,630.0,720.0,Tuesday,Tuesday,660.0,750.0,630.0,720.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:IUJ8AYQWKJ,LfA - French Elementary Step 1 ,COL_L4A_2024/5,Tuesday,810.0,900.0,Tuesday,Tuesday,840.0,930.0,810.0,900.0,0.0,-30.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:Q6P2K4PLXC,LfA - French Elementary Step 2,COL_L4A_2024/5,Tuesday,810.0,900.0,Tuesday,Tuesday,840.0,930.0,810.0,900.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:DNULK7FVEQ,LfA - Japanese Intermediate Step 4,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.205,Central,14.0,0.0,
central_plus_both_shift60,E:EVGF2EEI3K,LfA - French Elementary Step 4,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:S8T1B3G3ZD,LfA - Italian Beginners Step 2,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0311_04_4.08,Central,14.0,0.0,
central_plus_both_shift60,E:U4TKIZUQVV,LfA - Spanish Intermediate Step 6,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:79VZ83PKCP,LfA - German Beginners Step 1,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.153,Central,15.0,1.0,
central_plus_both_shift60,E:JMTI7EQF5A,LfA - Spanish Elementary Step 1,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.09,Central,15.0,1.0,
central_plus_both_shift60,E:W4PLJH9CY3,LfA - Spanish Elementary Step 4,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.10,Central,15.0,1.0,
central_plus_both_shift60,E:C8EPLR66WI,LfA - French Beginners Step 1,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.11,Central,15.0,1.0,
central_plus_both_shift60,E:7A68C7F2CH,LfA - German Elementary Step 1,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.12,Central,15.0,1.0,
central_plus_both_shift60,E:2M2D8WNCE3,LfA - Spanish Upper Intermediate Step 1,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0254_01_1.10,Central,14.0,0.0,
central_plus_both_shift60,E:MCTIXRVLH6,LfA - German Elementary Step 2,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0335_00_G.17,Central,14.0,0.0,
central_plus_both_shift60,E:BHVQS87N7L,LfA - French Beginners Step 2,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0008_-1_B.153,Central,15.0,1.0,
central_plus_both_shift60,E:6V4SG3DU9P,LfA - Spanish Elementary Step 5,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.10,Central,15.0,1.0,
central_plus_both_shift60,E:6WVJ8X2G3D,LfA - Japanese Intermediate Step 5,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.11,Central,15.0,1.0,
central_plus_both_shift60,E:W8YITQUD28,LfA - German Beginners Step 2,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.12,Central,15.0,1.0,
central_plus_both_shift60,E:H5ANHMNDKK,LfA - Japanese Beginners Step 2,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.14,Central,15.0,1.0,
central_plus_both_shift60,E:UTOSX11K5G,IfA - Spanish Elementary Step 2,COL_ELE_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.29,Central,15.0,1.0,
central_plus_both_shift60,E:SAR89BCGC8,LfA - French Elementary Step 5,COL_L4A_2024/5,Tuesday,1110.0,1200.0,Tuesday,Tuesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_03_3.14,Central,15.0,1.0,
central_plus_both_shift60,E:RJKBTKQJTB,LfA - Italian Elementary Step 1,COL_L4A_2024/5,Wednesday,720.0,810.0,Wednesday,Wednesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0201_01_1.06,Central,300.0,286.0,
central_plus_both_shift60,E:MDKKME6YF9,LfA - Spanish Intermediate Step 4,COL_L4A_2024/5,Wednesday,720.0,810.0,Wednesday,Wednesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0201_01_1.08,Central,307.0,293.0,
central_plus_both_shift60,E:4WJ8U2Y43W,LfA - Spanish Intermediate Step 5,COL_L4A_2024/5,Wednesday,720.0,810.0,Wednesday,Wednesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,4,True,0113_00_G.205,Central,14.0,0.0,
central_plus_both_shift60,E:EFNY1YZ5HS,LfA - Italian Elementary Step 2,COL_L4A_2024/5,Wednesday,720.0,810.0,Wednesday,Wednesday,660.0,750.0,720.0,810.0,0.0,60.0,True,False,True,14.0,10,True,0113_01M_01M.19,Central,14.0,0.0,
central_plus_both_shift60,E:7KGMVS6CD2,LfA - Italian Intermediate Step 1,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.205,Central,14.0,0.0,
central_plus_both_shift60,E:COPCIXQ9MM,LfA - Spanish Upper Intermediate Step 4,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.09,Central,15.0,1.0,
central_plus_both_shift60,E:DDOZCK36A6,LfA - Spanish Elementary Step 5,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.10,Central,15.0,1.0,
central_plus_both_shift60,E:1UCVCMW7IG,LfA - Spanish Beginners Step 1,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.11,Central,15.0,1.0,
central_plus_both_shift60,E:ZW6TCL3OU6,LFA - British Sign Language Elementary Step 1 ,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0113_00_G.12,Central,15.0,1.0,
central_plus_both_shift60,E:V72XFVNGIT,LfA - German Elementary Step 1,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.14,Central,15.0,1.0,
central_plus_both_shift60,E:1TDBWQ2Q3E,LfA - Italian Elementary Step 4,COL_L4A_2024/5,Wednesday,1110.0,1200.0,Wednesday,Wednesday,1140.0,1230.0,1110.0,1200.0,0.0,-30.0,True,False,True,14.0,10,True,0227_02_2.29,Central,15.0,1.0,
